,symbol,date_timestamp,open,low,high,close,volume,expiry,expiry_type
270,NIFTY,2024-10-17 13:45:00,24835,24832,24835,24833,2400,2024-10-31 14:30:00,I
271,NIFTY,2024-10-17 13:46:00,24833,24831,24835,24832,5250,2024-10-31 14:30:00,I
272,NIFTY,2024-10-17 13:47:00,24832,24830,24833,24830,2675,2024-10-31 14:30:00,I
273,NIFTY,2024-10-17 13:48:00,24831,24828,24832,24828,14450,2024-10-31 14:30:00,I
274,NIFTY,2024-10-17 13:49:00,24828,24828,24831,24828,5450,2024-10-31 14:30:00,I
275,NIFTY,2024-10-17 13:50:00,24828,24825,24830,24825,26250,2024-10-31 14:30:00,I
276,NIFTY,2024-10-17 13:51:00,24825,24825,24833,24831,6350,2024-10-31 14:30:00,I
277,NIFTY,2024-10-17 13:52:00,24830,24826,24832,24826,10000,2024-10-31 14:30:00,I
278,NIFTY,2024-10-17 13:53:00,24827,24820,24827,24823,22875,2024-10-31 14:30:00,I
279,NIFTY,2024-10-17 13:54:00,24823,24820,24827,24827,8100,2024-10-31 14:30:00,I
280,NIFTY,2024-10-17 13:55:00,24827,24824,24828,24824,5975,2024-10-31 14:30:00,I
281,NIFTY,2024-10-17 13:56:00,24824,24817,24825,24821,28025,2024-10-31 14:30:00,I
282,NIFTY,2024-10-17 13:57:00,24821,24819,24824,24822,5600,2024-10-31 14:30:00,I
283,NIFTY,2024-10-17 13:58:00,24821,24820,24825,24821,5700,2024-10-31 14:30:00,I
284,NIFTY,2024-10-17 13:59:00,24821,24821,24825,24824,6725,2024-10-31 14:30:00,I
285,NIFTY,2024-10-17 14:00:00,24824,24824,24837,24836,13550,2024-10-31 14:30:00,I
286,NIFTY,2024-10-17 14:01:00,24836,24830,24838,24834,7775,2024-10-31 14:30:00,I
287,NIFTY,2024-10-17 14:02:00,24834,24823,24834,24823,6375,2024-10-31 14:30:00,I
288,NIFTY,2024-10-17 14:03:00,24823,24823,24824,24823,7500,2024-10-31 14:30:00,I
289,NIFTY,2024-10-17 14:04:00,24823,24821,24824,24823,5175,2024-10-31 14:30:00,I
290,NIFTY,2024-10-17 14:05:00,24823,24822,24824,24822,5500,2024-10-31 14:30:00,I
291,NIFTY,2024-10-17 14:06:00,24822,24816,24823,24817,11500,2024-10-31 14:30:00,I
292,NIFTY,2024-10-17 14:07:00,24817,24816,24819,24818,5300,2024-10-31 14:30:00,I
293,NIFTY,2024-10-17 14:08:00,24818,24818,24823,24821,7600,2024-10-31 14:30:00,I
294,NIFTY,2024-10-17 14:09:00,24821,24818,24823,24818,4150,2024-10-31 14:30:00,I
295,NIFTY,2024-10-17 14:10:00,24818,24815,24820,24819,15500,2024-10-31 14:30:00,I
296,NIFTY,2024-10-17 14:11:00,24820,24819,24825,24821,7425,2024-10-31 14:30:00,I
297,NIFTY,2024-10-17 14:12:00,24821,24819,24824,24821,10875,2024-10-31 14:30:00,I
298,NIFTY,2024-10-17 14:13:00,24821,24816,24824,24821,7775,2024-10-31 14:30:00,I
299,NIFTY,2024-10-17 14:14:00,24822,24816,24824,24819,5375,2024-10-31 14:30:00,I
300,NIFTY,2024-10-17 14:15:00,24816,24816,24822,24821,7125,2024-10-31 14:30:00,I
301,NIFTY,2024-10-17 14:16:00,24819,24819,24825,24820,8400,2024-10-31 14:30:00,I
302,NIFTY,2024-10-17 14:17:00,24820,24820,24824,24821,3850,2024-10-31 14:30:00,I
303,NIFTY,2024-10-17 14:18:00,24821,24821,24827,24822,12850,2024-10-31 14:30:00,I
304,NIFTY,2024-10-17 14:19:00,24824,24823,24830,24829,10225,2024-10-31 14:30:00,I
305,NIFTY,2024-10-17 14:20:00,24829,24825,24830,24826,10375,2024-10-31 14:30:00,I
306,NIFTY,2024-10-17 14:21:00,24827,24821,24828,24825,5450,2024-10-31 14:30:00,I
307,NIFTY,2024-10-17 14:22:00,24825,24824,24828,24825,5300,2024-10-31 14:30:00,I
308,NIFTY,2024-10-17 14:23:00,24825,24825,24827,24826,4350,2024-10-31 14:30:00,I
309,NIFTY,2024-10-17 14:24:00,24826,24825,24828,24825,6400,2024-10-31 14:30:00,I
310,NIFTY,2024-10-17 14:25:00,24825,24825,24828,24825,6625,2024-10-31 14:30:00,I
311,NIFTY,2024-10-17 14:26:00,24826,24825,24838,24837,7800,2024-10-31 14:30:00,I
312,NIFTY,2024-10-17 14:27:00,24838,24836,24844,24843,16700,2024-10-31 14:30:00,I
313,NIFTY,2024-10-17 14:28:00,24841,24841,24860,24860,33525,2024-10-31 14:30:00,I
314,NIFTY,2024-10-17 14:29:00,24859,24850,24859,24850,18825,2024-10-31 14:30:00,I
315,NIFTY,2024-10-17 14:30:00,24850,24844,24852,24844,18200,2024-10-31 14:30:00,I
316,NIFTY,2024-10-17 14:31:00,24844,24840,24847,24840,11625,2024-10-31 14:30:00,I
317,NIFTY,2024-10-17 14:32:00,24840,24840,24845,24841,4525,2024-10-31 14:30:00,I
318,NIFTY,2024-10-17 14:33:00,24841,24841,24849,24845,7025,2024-10-31 14:30:00,I
319,NIFTY,2024-10-17 14:34:00,24845,24841,24845,24842,9325,2024-10-31 14:30:00,I
320,NIFTY,2024-10-17 14:35:00,24840,24839,24848,24841,6325,2024-10-31 14:30:00,I
321,NIFTY,2024-10-17 14:36:00,24847,24841,24847,24843,6600,2024-10-31 14:30:00,I
322,NIFTY,2024-10-17 14:37:00,24841,24833,24843,24834,14525,2024-10-31 14:30:00,I
323,NIFTY,2024-10-17 14:38:00,24833,24829,24836,24832,7400,2024-10-31 14:30:00,I
324,NIFTY,2024-10-17 14:39:00,24830,24830,24838,24834,9225,2024-10-31 14:30:00,I
325,NIFTY,2024-10-17 14:40:00,24834,24834,24840,24838,12250,2024-10-31 14:30:00,I
326,NIFTY,2024-10-17 14:41:00,24839,24830,24839,24830,11575,2024-10-31 14:30:00,I
327,NIFTY,2024-10-17 14:42:00,24830,24827,24834,24827,9300,2024-10-31 14:30:00,I
328,NIFTY,2024-10-17 14:43:00,24832,24822,24832,24822,17975,2024-10-31 14:30:00,I
329,NIFTY,2024-10-17 14:44:00,24827,24819,24827,24820,11275,2024-10-31 14:30:00,I
330,NIFTY,2024-10-17 14:45:00,24821,24818,24832,24832,9675,2024-10-31 14:30:00,I
331,NIFTY,2024-10-17 14:46:00,24833,24827,24834,24827,7875,2024-10-31 14:30:00,I
332,NIFTY,2024-10-17 14:47:00,24826,24821,24827,24824,5850,2024-10-31 14:30:00,I
333,NIFTY,2024-10-17 14:48:00,24821,24820,24826,24826,7000,2024-10-31 14:30:00,I
334,NIFTY,2024-10-17 14:49:00,24824,24821,24833,24833,9750,2024-10-31 14:30:00,I
335,NIFTY,2024-10-17 14:50:00,24830,24830,24834,24831,8850,2024-10-31 14:30:00,I
336,NIFTY,2024-10-17 14:51:00,24831,24825,24833,24827,6150,2024-10-31 14:30:00,I
337,NIFTY,2024-10-17 14:52:00,24825,24825,24833,24833,9150,2024-10-31 14:30:00,I
338,NIFTY,2024-10-17 14:53:00,24832,24830,24839,24836,11050,2024-10-31 14:30:00,I
339,NIFTY,2024-10-17 14:54:00,24833,24830,24836,24833,5575,2024-10-31 14:30:00,I
340,NIFTY,2024-10-17 14:55:00,24832,24830,24834,24831,5250,2024-10-31 14:30:00,I
341,NIFTY,2024-10-17 14:56:00,24831,24828,24835,24830,8250,2024-10-31 14:30:00,I
342,NIFTY,2024-10-17 14:57:00,24830,24825,24832,24827,7225,2024-10-31 14:30:00,I
343,NIFTY,2024-10-17 14:58:00,24827,24824,24831,24826,3575,2024-10-31 14:30:00,I
344,NIFTY,2024-10-17 14:59:00,24829,24825,24830,24827,5100,2024-10-31 14:30:00,I
345,NIFTY,2024-10-17 15:00:00,24826,24826,24832,24831,7925,2024-10-31 14:30:00,I
346,NIFTY,2024-10-17 15:01:00,24831,24830,24835,24832,9100,2024-10-31 14:30:00,I
347,NIFTY,2024-10-17 15:02:00,24830,24830,24835,24834,8025,2024-10-31 14:30:00,I
348,NIFTY,2024-10-17 15:03:00,24833,24828,24836,24830,18575,2024-10-31 14:30:00,I
349,NIFTY,2024-10-17 15:04:00,24831,24825,24831,24829,20250,2024-10-31 14:30:00,I
350,NIFTY,2024-10-17 15:05:00,24830,24830,24840,24839,22025,2024-10-31 14:30:00,I
351,NIFTY,2024-10-17 15:06:00,24835,24833,24839,24833,10025,2024-10-31 14:30:00,I
352,NIFTY,2024-10-17 15:07:00,24833,24830,24835,24834,19675,2024-10-31 14:30:00,I
353,NIFTY,2024-10-17 15:08:00,24833,24830,24835,24832,24575,2024-10-31 14:30:00,I
354,NIFTY,2024-10-17 15:09:00,24832,24832,24839,24839,15350,2024-10-31 14:30:00,I
355,NIFTY,2024-10-17 15:10:00,24839,24838,24848,24846,16825,2024-10-31 14:30:00,I
356,NIFTY,2024-10-17 15:11:00,24846,24844,24847,24846,17075,2024-10-31 14:30:00,I
357,NIFTY,2024-10-17 15:12:00,24846,24844,24848,24845,16925,2024-10-31 14:30:00,I
358,NIFTY,2024-10-17 15:13:00,24846,24844,24849,24849,13700,2024-10-31 14:30:00,I
359,NIFTY,2024-10-17 15:14:00,24848,24847,24854,24851,23950,2024-10-31 14:30:00,I
360,NIFTY,2024-10-17 15:15:00,24854,24854,24861,24858,34875,2024-10-31 14:30:00,I
361,NIFTY,2024-10-17 15:16:00,24858,24845,24859,24846,46350,2024-10-31 14:30:00,I
362,NIFTY,2024-10-17 15:17:00,24846,24831,24846,24837,24150,2024-10-31 14:30:00,I
363,NIFTY,2024-10-17 15:18:00,24838,24837,24844,24841,15200,2024-10-31 14:30:00,I
364,NIFTY,2024-10-17 15:19:00,24841,24838,24846,24845,18625,2024-10-31 14:30:00,I
365,NIFTY,2024-10-17 15:20:00,24845,24840,24846,24842,22225,2024-10-31 14:30:00,I
366,NIFTY,2024-10-17 15:21:00,24842,24842,24850,24850,15225,2024-10-31 14:30:00,I
367,NIFTY,2024-10-17 15:22:00,24848,24844,24850,24847,22825,2024-10-31 14:30:00,I
368,NIFTY,2024-10-17 15:23:00,24847,24845,24848,24845,24200,2024-10-31 14:30:00,I
369,NIFTY,2024-10-17 15:24:00,24845,24845,24846,24845,17900,2024-10-31 14:30:00,I
370,NIFTY,2024-10-17 15:25:00,24845,24845,24848,24847,22025,2024-10-31 14:30:00,I
371,NIFTY,2024-10-17 15:26:00,24847,24845,24848,24847,44225,2024-10-31 14:30:00,I
372,NIFTY,2024-10-17 15:27:00,24846,24846,24849,24849,36375,2024-10-31 14:30:00,I
373,NIFTY,2024-10-17 15:28:00,24849,24845,24849,24846,24900,2024-10-31 14:30:00,I
374,NIFTY,2024-10-17 15:29:00,24845,24838,24845,24845,40875,2024-10-31 14:30:00,I
